Order ID,Customer ID,Sales Person,Order Date,Ship Date,Order Priority,SKU Code,Order Quantity,Unit Sell Price,Unit Cost Price,Discount Percent,Shipping Amount,Ship Mode,Container,Cost,Discount Amount,Discount Cost,Total Discounted Cost
10692,C642,Mr Robert Carlton,7/26/2017,7/30/2017,Low,SKU1140,48,200.99,72,5%,4.2,Regular Air,Small Box,9647.52,482.376,9165.144,9169.344
10692,C642,Mrs Gail Johnson,7/26/2017,7/26/2017,Low,SKU1176,8,195.99,40,7%,8.99,Regular Air,Small Box,1567.92,109.7544,1458.1656,1467.1556
24933,C696,Miss Roseanna Marr,7/26/2017,7/28/2017,Low,SKU007,32,100.98,13,1%,57.38,Delivery Truck,Jumbo Box,3231.36,32.3136,3199.0464,3256.4264
24933,C696,Mrs Gail Johnson,7/26/2017,7/28/2017,Low,SKU593,14,10.14,4,1%,2.27,Regular Air,Wrap Bag,141.96,1.4196,140.5404,142.8104
902,C522,Mr Robert Carlton,7/26/2017,7/29/2017,Not Specified,SKU321,10,207.48,16,9%,0.99,Regular Air,Small Box,2074.8,186.732,1888.068,1889.058
57794,C251,Mrs Gail Johnson,7/26/2017,7/28/2017,Low,SKU626,16,4.98,1,2%,6.07,Regular Air,Small Box,79.68,1.5936,78.0864,84.1564
48453,C787,Mr Robert Carlton,7/26/2017,7/26/2017,Medium,SKU201,50,7.96,2,4%,4.95,Regular Air,Small Box,398,15.92,382.08,387.03
33699,C776,Mr Robert Carlton,7/26/2017,8/2/2017,Low,SKU944,18,16.74,7,7%,7.04,Regular Air,Small Box,301.32,21.0924,280.2276,287.2676
33699,C776,Mrs Gail Johnson,7/26/2017,7/31/2017,Low,SKU604,31,6.45,2,6%,1.34,Regular Air,Wrap Bag,199.95,11.997,187.953,189.293
33699,C776,Miss Roseanna Marr,7/26/2017,7/30/2017,Low,SKU042,13,122.99,11,5%,70.2,Delivery Truck,Jumbo Drum,1598.87,79.9435,1518.9265,1589.1265
44867,C518,Mrs Gail Johnson,7/26/2017,7/28/2017,High,SKU050,40,500.98,178,1%,26,Delivery Truck,Jumbo Drum,20039.2,200.392,19838.808,19864.808
19078,C105,Miss Roseanna Marr,7/27/2017,7/28/2017,Critical,SKU326,21,11.97,5,3%,4.98,Regular Air,Small Box,251.37,7.5411,243.8289,248.8089
44708,C027,Mrs Gail Johnson,7/27/2017,7/28/2017,Not Specified,SKU141,15,1.74,1,2%,4.08,Regular Air,Small Pack,26.1,0.522,25.578,29.658
21538,C500,Miss Roseanna Marr,7/27/2017,7/29/2017,Medium,SKU802,31,2.94,1,8%,0.96,Regular Air,Wrap Bag,91.14,7.2912,83.8488,84.8088
9606,C202,Mrs Gail Johnson,7/27/2017,7/27/2017,Not Specified,SKU536,39,12.53,6,2%,0.49,Regular Air,Small Box,488.67,9.7734,478.8966,479.3866
9606,C202,Mrs Gail Johnson,7/27/2017,7/29/2017,Not Specified,SKU552,37,5.18,1,7%,2.04,Express Air,Wrap Bag,191.66,13.4162,178.2438,180.2838
3459,C297,Miss Roseanna Marr,7/27/2017,7/29/2017,Not Specified,SKU1222,24,110.99,17,10%,8.99,Express Air,Small Box,2663.76,266.376,2397.384,2406.374
53029,C519,Mr Robert Carlton,7/27/2017,8/1/2017,Low,SKU506,39,6.3,1,10%,0.5,Regular Air,Small Box,245.7,24.57,221.13,221.63
24644,C768,Mr Robert Carlton,7/28/2017,7/29/2017,Critical,SKU042,46,122.99,36,0%,70.2,Delivery Truck,Jumbo Drum,5657.54,0,5657.54,5727.74
24644,C768,Mr Robert Carlton,7/28/2017,7/30/2017,Critical,SKU328,40,60.97,3,1%,4.5,Express Air,Small Box,2438.8,24.388,2414.412,2418.912
29286,C012,Mrs Gail Johnson,7/28/2017,7/30/2017,Critical,SKU1121,4,3502.14,506,7%,8.73,Delivery Truck,Jumbo Box,14008.56,980.5992,13027.9608,13036.6908
8551,C522,Mr Robert Carlton,7/29/2017,8/1/2017,Critical,SKU333,25,7.45,2,10%,6.28,Regular Air,Small Box,186.25,18.625,167.625,173.905
8551,C522,Mrs Gail Johnson,7/29/2017,7/31/2017,Critical,SKU717,34,6.48,2,1%,7.86,Regular Air,Small Box,220.32,2.2032,218.1168,225.9768
32420,C162,Mrs Gail Johnson,7/29/2017,7/31/2017,Medium,SKU1012,35,5.02,1,7%,5.14,Regular Air,Small Pack,175.7,12.299,163.401,168.541
32420,C162,Mrs Gail Johnson,7/29/2017,7/31/2017,Medium,SKU051,19,280.98,25,7%,57,Delivery Truck,Jumbo Drum,5338.62,373.7034,4964.9166,5021.9166
28130,C320,Miss Roseanna Marr,7/30/2017,8/3/2017,Low,SKU399,23,15.99,1,2%,13.18,Express Air,Small Box,367.77,7.3554,360.4146,373.5946
28130,C320,Mrs Gail Johnson,7/30/2017,7/30/2017,Low,SKU175,32,46.94,12,9%,6.77,Express Air,Small Box,1502.08,135.1872,1366.8928,1373.6628
26279,C253,Miss Roseanna Marr,7/30/2017,8/1/2017,Not Specified,SKU1185,7,35.99,15,4%,1.25,Regular Air,Small Pack,251.93,10.0772,241.8528,243.1028
43399,C123,Mr Robert Carlton,7/30/2017,7/31/2017,High,SKU788,35,1.68,1,5%,1.57,Regular Air,Wrap Bag,58.8,2.94,55.86,57.43
43399,C123,Mr Robert Carlton,7/30/2017,8/1/2017,High,SKU228,2,218.75,24,10%,69.64,Delivery Truck,Jumbo Box,437.5,43.75,393.75,463.39
43399,C123,Mr Robert Carlton,7/30/2017,8/1/2017,High,SKU603,8,15.04,4,0%,1.97,Regular Air,Wrap Bag,120.32,0,120.32,122.29
18753,C271,Miss Roseanna Marr,7/31/2017,8/2/2017,Medium,SKU079,31,128.24,3,3%,12.65,Regular Air,Medium Box,3975.44,119.2632,3856.1768,3868.8268
18753,C271,Mrs Gail Johnson,7/31/2017,8/2/2017,Medium,SKU072,33,160.98,69,1%,30,Delivery Truck,Jumbo Drum,5312.34,53.1234,5259.2166,5289.2166
33959,C080,Mrs Gail Johnson,7/31/2017,8/1/2017,Critical,SKU216,23,15.23,3,3%,27.75,Delivery Truck,Jumbo Box,350.29,10.5087,339.7813,367.5313
29187,C638,Mr Robert Carlton,7/31/2017,8/4/2017,Low,SKU408,5,24.92,3,3%,12.98,Regular Air,Small Box,124.6,3.738,120.862,133.842
29187,C638,Mrs Gail Johnson,7/31/2017,8/4/2017,Low,SKU429,8,2.16,1,9%,6.05,Regular Air,Small Box,17.28,1.5552,15.7248,21.7748
29187,C638,Miss Roseanna Marr,7/31/2017,8/7/2017,Low,SKU1104,35,808.49,354,3%,55.3,Delivery Truck,Jumbo Drum,28297.15,848.9145,27448.2355,27503.5355
29187,C638,Mrs Gail Johnson,7/31/2017,8/7/2017,Low,SKU721,10,6.48,1,0%,8.19,Regular Air,Small Box,64.8,0,64.8,72.99
29187,C638,Mrs Gail Johnson,7/31/2017,8/4/2017,Low,SKU879,42,10.98,3,3%,3.37,Regular Air,Small Pack,461.16,13.8348,447.3252,450.6952
18179,C475,Miss Roseanna Marr,8/1/2017,8/1/2017,Not Specified,SKU1013,50,60.98,1,3%,1.99,Regular Air,Small Pack,3049,91.47,2957.53,2959.52
18179,C475,Mr Robert Carlton,8/1/2017,8/2/2017,Not Specified,SKU507,24,3.08,1,4%,0.99,Regular Air,Small Box,73.92,2.9568,70.9632,71.9532
18179,C475,Miss Roseanna Marr,8/1/2017,8/3/2017,Not Specified,SKU586,50,10.31,3,0%,1.79,Regular Air,Wrap Bag,515.5,0,515.5,517.29
14311,C112,Miss Roseanna Marr,8/1/2017,8/2/2017,Critical,SKU373,30,6.37,3,3%,5.19,Regular Air,Small Box,191.1,5.733,185.367,190.557
26881,C444,Mrs Gail Johnson,8/1/2017,8/5/2017,Low,SKU234,26,424.21,71,5%,110.2,Delivery Truck,Jumbo Box,11029.46,551.473,10477.987,10588.187
24294,C749,Miss Roseanna Marr,8/2/2017,8/3/2017,Not Specified,SKU1109,24,200.97,34,3%,15.59,Delivery Truck,Jumbo Drum,4823.28,144.6984,4678.5816,4694.1716
54567,C576,Miss Roseanna Marr,8/2/2017,8/4/2017,Medium,SKU143,31,6.28,1,9%,5.41,Regular Air,Small Box,194.68,17.5212,177.1588,182.5688
55298,C120,Mrs Gail Johnson,8/2/2017,8/3/2017,Critical,SKU044,1,300.98,144,1%,64.73,Delivery Truck,Jumbo Drum,300.98,3.0098,297.9702,362.7002
39589,C584,Mr Robert Carlton,8/2/2017,8/3/2017,Critical,SKU427,42,12.97,1,0%,1.49,Regular Air,Small Box,544.74,0,544.74,546.23
39589,C584,Miss Roseanna Marr,8/2/2017,8/2/2017,Critical,SKU525,20,4.91,1,6%,0.5,Regular Air,Small Box,98.2,5.892,92.308,92.808
45539,C312,Mrs Gail Johnson,8/2/2017,8/4/2017,Not Specified,SKU1031,15,16.48,1,2%,1.99,Express Air,Small Pack,247.2,4.944,242.256,244.246
45539,C312,Miss Roseanna Marr,8/2/2017,8/4/2017,Not Specified,SKU740,27,3.38,1,8%,0.85,Regular Air,Wrap Bag,91.26,7.3008,83.9592,84.8092
38978,C573,Mrs Gail Johnson,8/3/2017,8/5/2017,Low,SKU071,24,180.98,70,0%,30,Delivery Truck,Jumbo Drum,4343.52,0,4343.52,4373.52
56516,C710,Mr Robert Carlton,8/3/2017,8/4/2017,Medium,SKU422,6,3.98,1,8%,5.26,Regular Air,Small Box,23.88,1.9104,21.9696,27.2296
56516,C710,Miss Roseanna Marr,8/3/2017,8/5/2017,Medium,SKU1211,24,125.99,36,6%,2.5,Regular Air,Small Box,3023.76,181.4256,2842.3344,2844.8344
16419,C405,Mr Robert Carlton,8/4/2017,8/5/2017,Not Specified,SKU687,43,5.78,1,8%,5.67,Regular Air,Small Box,248.54,19.8832,228.6568,234.3268
12389,C528,Mr Robert Carlton,8/4/2017,8/6/2017,Medium,SKU1027,34,80.98,26,7%,7.18,Regular Air,Small Box,2753.32,192.7324,2560.5876,2567.7676
12389,C528,Mr Robert Carlton,8/4/2017,8/5/2017,Medium,SKU951,16,11.35,5,8%,8.6,Regular Air,Small Box,181.6,14.528,167.072,175.672
57504,C681,Miss Roseanna Marr,8/4/2017,8/7/2017,Not Specified,SKU487,44,7.64,3,1%,1.39,Regular Air,Small Box,336.16,3.3616,332.7984,334.1884
50981,C691,Miss Roseanna Marr,8/4/2017,8/4/2017,Critical,SKU1204,42,155.99,36,1%,8.99,Regular Air,Small Box,6551.58,65.5158,6486.0642,6495.0542
11714,C737,Miss Roseanna Marr,8/4/2017,8/5/2017,Critical,SKU1121,1,3502.14,838,1%,8.73,Delivery Truck,Jumbo Box,3502.14,35.0214,3467.1186,3475.8486
11714,C737,Miss Roseanna Marr,8/4/2017,8/5/2017,Critical,SKU867,9,15.73,1,6%,7.42,Regular Air,Small Pack,141.57,8.4942,133.0758,140.4958
37319,C785,Miss Roseanna Marr,8/4/2017,8/6/2017,Critical,SKU270,37,10.89,4,10%,4.5,Regular Air,Small Box,402.93,40.293,362.637,367.137
20007,C576,Mr Robert Carlton,8/5/2017,8/6/2017,Not Specified,SKU788,49,1.68,1,8%,1.57,Regular Air,Wrap Bag,82.32,6.5856,75.7344,77.3044
31426,C316,Mrs Gail Johnson,8/5/2017,8/9/2017,Low,SKU1211,40,125.99,51,9%,2.5,Regular Air,Small Box,5039.6,453.564,4586.036,4588.536
34435,C415,Mrs Gail Johnson,8/5/2017,8/7/2017,Low,SKU829,42,10.48,3,1%,2.89,Regular Air,Small Pack,440.16,4.4016,435.7584,438.6484
23333,C526,Mrs Gail Johnson,8/5/2017,8/6/2017,Medium,SKU300,44,14.42,4,4%,6.75,Regular Air,Medium Box,634.48,25.3792,609.1008,615.8508
23333,C526,Miss Roseanna Marr,8/5/2017,8/7/2017,Medium,SKU631,32,5.98,2,4%,5.79,Regular Air,Small Box,191.36,7.6544,183.7056,189.4956
23333,C526,Mr Robert Carlton,8/5/2017,8/6/2017,Medium,SKU1252,16,65.99,22,3%,8.99,Regular Air,Small Box,1055.84,31.6752,1024.1648,1033.1548
33090,C218,Mr Robert Carlton,8/5/2017,8/6/2017,Medium,SKU896,26,37.76,12,0%,12.9,Regular Air,Small Box,981.76,0,981.76,994.66
25507,C248,Miss Roseanna Marr,8/5/2017,8/6/2017,Not Specified,SKU953,8,64.65,31,6%,35,Regular Air,Large Box,517.2,31.032,486.168,521.168
4870,C481,Miss Roseanna Marr,8/5/2017,8/6/2017,Medium,SKU232,44,400.98,130,8%,42.52,Delivery Truck,Jumbo Box,17643.12,1411.4496,16231.6704,16274.1904
29252,C053,Mr Robert Carlton,8/6/2017,8/10/2017,Low,SKU704,9,6.48,1,1%,5.19,Regular Air,Small Box,58.32,0.5832,57.7368,62.9268
39367,C225,Mr Robert Carlton,8/6/2017,8/7/2017,Critical,SKU342,45,4.13,2,7%,5.04,Regular Air,Small Box,185.85,13.0095,172.8405,177.8805
39367,C225,Mrs Gail Johnson,8/6/2017,8/8/2017,Critical,SKU472,30,4.48,1,0%,2.5,Regular Air,Small Box,134.4,0,134.4,136.9
25638,C342,Mrs Gail Johnson,8/6/2017,8/7/2017,High,SKU1029,31,4.89,2,2%,4.93,Regular Air,Small Pack,151.59,3.0318,148.5582,153.4882
25638,C342,Mr Robert Carlton,8/6/2017,8/7/2017,High,SKU579,12,10.06,2,7%,2.06,Regular Air,Wrap Bag,120.72,8.4504,112.2696,114.3296
49666,C359,Mrs Gail Johnson,8/6/2017,8/10/2017,Low,SKU876,46,5.68,2,10%,3.6,Express Air,Small Pack,261.28,26.128,235.152,238.752
42309,C523,Mrs Gail Johnson,8/6/2017,8/8/2017,Low,SKU317,41,20.48,2,1%,6.32,Regular Air,Small Box,839.68,8.3968,831.2832,837.6032
42309,C523,Miss Roseanna Marr,8/6/2017,8/11/2017,Low,SKU863,26,1.86,1,9%,2.58,Regular Air,Wrap Bag,48.36,4.3524,44.0076,46.5876
42309,C523,Mrs Gail Johnson,8/6/2017,8/11/2017,Low,SKU1260,38,205.99,57,8%,2.5,Regular Air,Small Box,7827.62,626.2096,7201.4104,7203.9104
56960,C377,Miss Roseanna Marr,8/6/2017,8/8/2017,High,SKU1153,48,65.99,25,1%,4.2,Express Air,Small Box,3167.52,31.6752,3135.8448,3140.0448
44995,C490,Miss Roseanna Marr,8/6/2017,8/7/2017,High,SKU1234,46,28.99,12,1%,8.59,Regular Air,Medium Box,1333.54,13.3354,1320.2046,1328.7946
53410,C161,Mr Robert Carlton,8/7/2017,8/9/2017,Critical,SKU301,44,14.81,6,8%,13.32,Regular Air,Small Box,651.64,52.1312,599.5088,612.8288
24231,C226,Mrs Gail Johnson,8/7/2017,8/7/2017,Not Specified,SKU1214,48,65.99,28,8%,5.92,Regular Air,Small Box,3167.52,253.4016,2914.1184,2920.0384
57381,C601,Mrs Gail Johnson,8/7/2017,8/8/2017,High,SKU362,13,41.94,9,10%,2.99,Regular Air,Small Box,545.22,54.522,490.698,493.688
57381,C601,Miss Roseanna Marr,8/7/2017,8/7/2017,High,SKU845,22,1.98,1,6%,0.7,Regular Air,Wrap Bag,43.56,2.6136,40.9464,41.6464
38886,C785,Mr Robert Carlton,8/7/2017,8/9/2017,High,SKU832,26,6.7,1,6%,1.56,Express Air,Wrap Bag,174.2,10.452,163.748,165.308
47941,C279,Mrs Gail Johnson,8/8/2017,8/8/2017,High,SKU1248,15,95.99,30,3%,4.9,Regular Air,Small Box,1439.85,43.1955,1396.6545,1401.5545
48388,C495,Mr Robert Carlton,8/9/2017,8/11/2017,High,SKU367,3,5.74,1,8%,5.01,Regular Air,Small Box,17.22,1.3776,15.8424,20.8524
3136,C599,Mr Robert Carlton,8/9/2017,8/11/2017,Not Specified,SKU758,8,30.98,11,10%,8.99,Regular Air,Small Pack,247.84,24.784,223.056,232.046
17927,C352,Mr Robert Carlton,8/9/2017,8/10/2017,Medium,SKU986,42,20.95,7,7%,5.99,Regular Air,Small Box,879.9,61.593,818.307,824.297
39521,C377,Mr Robert Carlton,8/9/2017,8/13/2017,Low,SKU513,28,4.13,1,10%,0.99,Regular Air,Small Box,115.64,11.564,104.076,105.066
21636,C294,Mr Robert Carlton,8/10/2017,8/10/2017,Low,SKU1186,35,55.99,16,2%,3.3,Regular Air,Small Pack,1959.65,39.193,1920.457,1923.757
45732,C300,Miss Roseanna Marr,8/10/2017,8/11/2017,Critical,SKU623,19,6.48,2,1%,6.22,Express Air,Small Box,123.12,1.2312,121.8888,128.1088
45732,C300,Miss Roseanna Marr,8/10/2017,8/12/2017,Critical,SKU1183,35,85.99,10,3%,3.3,Regular Air,Small Pack,3009.65,90.2895,2919.3605,2922.6605
45731,C506,Miss Roseanna Marr,8/10/2017,8/11/2017,Critical,SKU247,44,296.18,127,4%,154.12,Delivery Truck,Jumbo Box,13031.92,521.2768,12510.6432,12664.7632
21636,C294,Mrs Gail Johnson,8/10/2017,8/17/2017,Low,SKU350,16,22.38,3,0%,15.1,Express Air,Small Box,358.08,0,358.08,373.18
21636,C294,Mr Robert Carlton,8/10/2017,8/15/2017,Low,SKU937,6,5.98,1,7%,4.69,Regular Air,Small Box,35.88,2.5116,33.3684,38.0584
48327,C366,Mr Robert Carlton,8/10/2017,8/12/2017,Not Specified,SKU1008,14,5.98,1,3%,3.85,Regular Air,Small Pack,83.72,2.5116,81.2084,85.0584
54949,C698,Mr Robert Carlton,8/10/2017,8/15/2017,Low,SKU651,32,6.48,1,8%,6.81,Regular Air,Small Box,207.36,16.5888,190.7712,197.5812
54949,C698,Mr Robert Carlton,8/10/2017,8/17/2017,Low,SKU966,7,20.98,9,9%,53.03,Delivery Truck,Jumbo Drum,146.86,13.2174,133.6426,186.6726
10464,C107,Mr Robert Carlton,8/10/2017,8/11/2017,Critical,SKU626,23,4.98,2,1%,6.07,Regular Air,Small Box,114.54,1.1454,113.3946,119.4646
20389,C475,Mr Robert Carlton,8/11/2017,8/13/2017,High,SKU002,31,260.98,46,9%,41.91,Delivery Truck,Jumbo Box,8090.38,728.1342,7362.2458,7404.1558
20389,C475,Mrs Gail Johnson,8/11/2017,8/13/2017,High,SKU212,24,10.52,1,1%,7.94,Regular Air,Small Pack,252.48,2.5248,249.9552,257.8952
20389,C475,Mrs Gail Johnson,8/11/2017,8/13/2017,High,SKU642,30,5.98,2,2%,7.5,Express Air,Small Box,179.4,3.588,175.812,183.312
20709,C298,Mr Robert Carlton,8/11/2017,8/11/2017,High,SKU513,4,4.13,2,10%,0.99,Regular Air,Small Box,16.52,1.652,14.868,15.858
20709,C298,Mr Robert Carlton,8/11/2017,8/13/2017,High,SKU534,5,4.98,2,4%,0.49,Regular Air,Small Box,24.9,0.996,23.904,24.394
46018,C414,Mrs Gail Johnson,8/11/2017,8/12/2017,Medium,SKU1113,31,90.97,15,6%,14,Delivery Truck,Jumbo Drum,2820.07,169.2042,2650.8658,2664.8658
56163,C169,Mr Robert Carlton,8/11/2017,8/13/2017,Not Specified,SKU580,3,37.94,1,3%,5.08,Regular Air,Wrap Bag,113.82,3.4146,110.4054,115.4854
5894,C041,Mr Robert Carlton,8/12/2017,8/13/2017,High,SKU345,7,58.1,22,10%,1.49,Regular Air,Small Box,406.7,40.67,366.03,367.52
5894,C041,Miss Roseanna Marr,8/12/2017,8/15/2017,High,SKU265,3,80.48,36,1%,4.5,Regular Air,Small Box,241.44,2.4144,239.0256,243.5256
45573,C708,Mr Robert Carlton,8/12/2017,8/14/2017,High,SKU058,5,120.98,31,5%,30,Delivery Truck,Jumbo Drum,604.9,30.245,574.655,604.655
18723,C397,Mrs Gail Johnson,8/12/2017,8/14/2017,Medium,SKU1189,1,55.99,26,0%,2.5,Regular Air,Small Pack,55.99,0,55.99,58.49
55330,C100,Mr Robert Carlton,8/12/2017,8/12/2017,Medium,SKU105,49,12.58,6,0%,5.16,Regular Air,Small Box,616.42,0,616.42,621.58
52867,C346,Mrs Gail Johnson,8/13/2017,8/14/2017,High,SKU221,15,124.49,23,3%,51.94,Delivery Truck,Jumbo Box,1867.35,56.0205,1811.3295,1863.2695
18049,C472,Mrs Gail Johnson,8/13/2017,8/15/2017,Medium,SKU693,10,5.98,1,7%,5.46,Regular Air,Small Box,59.8,4.186,55.614,61.074
29956,C714,Mr Robert Carlton,8/14/2017,8/15/2017,Critical,SKU777,48,1.82,1,9%,0.83,Regular Air,Wrap Bag,87.36,7.8624,79.4976,80.3276
14115,C380,Miss Roseanna Marr,8/14/2017,8/16/2017,Not Specified,SKU143,24,6.28,3,4%,5.41,Regular Air,Small Box,150.72,6.0288,144.6912,150.1012
14115,C380,Mrs Gail Johnson,8/14/2017,8/16/2017,Not Specified,SKU1150,46,85.99,26,6%,10.78,Regular Air,Small Box,3955.54,237.3324,3718.2076,3728.9876
15971,C256,Miss Roseanna Marr,8/14/2017,8/15/2017,High,SKU1141,15,175.99,42,6%,8.99,Regular Air,Small Box,2639.85,158.391,2481.459,2490.449
37760,C070,Mr Robert Carlton,8/14/2017,8/15/2017,High,SKU975,18,8.33,4,1%,1.99,Regular Air,Small Pack,149.94,1.4994,148.4406,150.4306
37760,C070,Mrs Gail Johnson,8/14/2017,8/16/2017,High,SKU1193,38,85.99,19,4%,0.99,Regular Air,Wrap Bag,3267.62,130.7048,3136.9152,3137.9052
6406,C542,Mr Robert Carlton,8/14/2017,8/16/2017,Critical,SKU881,43,2.08,1,5%,2.56,Regular Air,Small Pack,89.44,4.472,84.968,87.528
41636,C504,Mrs Gail Johnson,8/14/2017,8/15/2017,Critical,SKU207,47,107.53,51,3%,5.81,Regular Air,Medium Box,5053.91,151.6173,4902.2927,4908.1027
41636,C504,Miss Roseanna Marr,8/14/2017,8/16/2017,Critical,SKU828,25,16.98,1,5%,7.78,Regular Air,Small Pack,424.5,21.225,403.275,411.055
41636,C504,Miss Roseanna Marr,8/14/2017,8/16/2017,Critical,SKU1146,27,115.99,4,3%,4.23,Regular Air,Small Box,3131.73,93.9519,3037.7781,3042.0081
42343,C085,Mrs Gail Johnson,8/14/2017,8/16/2017,Critical,SKU025,46,70.98,12,4%,26.85,Delivery Truck,Jumbo Box,3265.08,130.6032,3134.4768,3161.3268
42343,C085,Mrs Gail Johnson,8/14/2017,8/15/2017,Critical,SKU622,31,40.99,2,3%,17.48,Regular Air,Small Box,1270.69,38.1207,1232.5693,1250.0493
11840,C795,Mrs Gail Johnson,8/14/2017,8/15/2017,Critical,SKU472,43,4.48,2,8%,2.5,Regular Air,Small Box,192.64,15.4112,177.2288,179.7288
34177,C754,Mrs Gail Johnson,8/15/2017,8/18/2017,High,SKU516,13,2.61,1,2%,0.5,Regular Air,Small Box,33.93,0.6786,33.2514,33.7514
34177,C754,Mr Robert Carlton,8/15/2017,8/16/2017,High,SKU537,26,7.31,2,10%,0.49,Regular Air,Small Box,190.06,19.006,171.054,171.544
34177,C754,Mrs Gail Johnson,8/15/2017,8/16/2017,High,SKU1196,50,20.99,9,10%,2.5,Regular Air,Wrap Bag,1049.5,104.95,944.55,947.05
50310,C682,Mr Robert Carlton,8/15/2017,8/17/2017,Medium,SKU276,42,42.98,4,7%,4.62,Express Air,Small Box,1805.16,126.3612,1678.7988,1683.4188
50310,C682,Mr Robert Carlton,8/15/2017,8/18/2017,Medium,SKU047,43,89.99,15,3%,42,Delivery Truck,Jumbo Drum,3869.57,116.0871,3753.4829,3795.4829
50310,C682,Mr Robert Carlton,8/15/2017,8/17/2017,Medium,SKU986,22,20.95,6,3%,4,Regular Air,Small Box,460.9,13.827,447.073,451.073
30467,C388,Mr Robert Carlton,8/15/2017,8/16/2017,Critical,SKU386,5,420.98,26,5%,19.99,Regular Air,Small Box,2104.9,105.245,1999.655,2019.645
26949,C002,Mr Robert Carlton,8/15/2017,8/17/2017,Critical,SKU111,48,9.48,2,6%,7.29,Regular Air,Small Pack,455.04,27.3024,427.7376,435.0276
56260,C411,Miss Roseanna Marr,8/15/2017,8/16/2017,Not Specified,SKU720,34,6.48,3,3%,7.91,Regular Air,Small Box,220.32,6.6096,213.7104,221.6204
15751,C521,Mrs Gail Johnson,8/15/2017,8/16/2017,Critical,SKU534,37,4.98,2,2%,0.49,Regular Air,Small Box,184.26,3.6852,180.5748,181.0648
15751,C521,Mrs Gail Johnson,8/15/2017,8/16/2017,Critical,SKU1180,21,20.99,4,1%,0.99,Regular Air,Small Pack,440.79,4.4079,436.3821,437.3721
47910,C100,Miss Roseanna Marr,8/15/2017,8/16/2017,High,SKU929,30,178.47,72,8%,19.99,Regular Air,Small Box,5354.1,428.328,4925.772,4945.762
38598,C148,Miss Roseanna Marr,8/15/2017,8/19/2017,Low,SKU022,17,880.98,92,4%,44.55,Delivery Truck,Jumbo Box,14976.66,599.0664,14377.5936,14422.1436
38598,C148,Mr Robert Carlton,8/15/2017,8/20/2017,Low,SKU153,24,13.4,5,7%,4.95,Regular Air,Small Pack,321.6,22.512,299.088,304.038
38598,C148,Mrs Gail Johnson,8/15/2017,8/22/2017,Low,SKU1082,27,15.99,7,1%,11.28,Regular Air,Medium Box,431.73,4.3173,427.4127,438.6927
9893,C253,Mr Robert Carlton,8/16/2017,8/19/2017,Medium,SKU072,1,160.98,19,2%,30,Delivery Truck,Jumbo Drum,160.98,3.2196,157.7604,187.7604
29346,C353,Mrs Gail Johnson,8/16/2017,8/20/2017,Low,SKU483,2,11.58,2,10%,6.97,Regular Air,Small Box,23.16,2.316,20.844,27.814
23392,C364,Mrs Gail Johnson,8/16/2017,8/18/2017,Medium,SKU243,24,209.37,37,0%,69,Regular Air,Large Box,5024.88,0,5024.88,5093.88
37830,C737,Mr Robert Carlton,8/16/2017,8/18/2017,Not Specified,SKU759,39,25.99,2,5%,5.37,Express Air,Small Box,1013.61,50.6805,962.9295,968.2995
46469,C006,Mrs Gail Johnson,8/16/2017,8/18/2017,Critical,SKU067,17,70.98,23,5%,30,Delivery Truck,Jumbo Drum,1206.66,60.333,1146.327,1176.327
46469,C006,Mrs Gail Johnson,8/16/2017,8/18/2017,Critical,SKU591,18,4.98,1,5%,4.7,Regular Air,Small Box,89.64,4.482,85.158,89.858
55840,C355,Mrs Gail Johnson,8/17/2017,8/17/2017,Medium,SKU630,11,4.98,2,4%,4.86,Regular Air,Small Box,54.78,2.1912,52.5888,57.4488
40647,C557,Mrs Gail Johnson,8/17/2017,8/18/2017,High,SKU602,47,40.99,14,3%,19.99,Regular Air,Small Box,1926.53,57.7959,1868.7341,1888.7241
10437,C235,Miss Roseanna Marr,8/18/2017,8/20/2017,Critical,SKU399,50,15.99,1,1%,13.18,Regular Air,Small Box,799.5,7.995,791.505,804.685
53254,C578,Mr Robert Carlton,8/18/2017,8/21/2017,Medium,SKU1152,34,175.99,33,0%,4.99,Regular Air,Small Box,5983.66,0,5983.66,5988.65
21861,C765,Miss Roseanna Marr,8/18/2017,8/20/2017,Critical,SKU984,5,47.98,12,6%,3.61,Regular Air,Small Pack,239.9,14.394,225.506,229.116
13536,C020,Mrs Gail Johnson,8/18/2017,8/20/2017,Medium,SKU552,23,5.18,2,5%,2.04,Regular Air,Wrap Bag,119.14,5.957,113.183,115.223
2790,C492,Mrs Gail Johnson,8/18/2017,8/19/2017,High,SKU452,7,5.44,1,1%,7.46,Regular Air,Small Box,38.08,0.3808,37.6992,45.1592
2790,C492,Mrs Gail Johnson,8/18/2017,8/20/2017,High,SKU1080,41,549.99,263,2%,49,Delivery Truck,Jumbo Drum,22549.59,450.9918,22098.5982,22147.5982
2790,C492,Miss Roseanna Marr,8/18/2017,8/19/2017,High,SKU751,15,22.01,4,3%,5.53,Express Air,Small Pack,330.15,9.9045,320.2455,325.7755
2790,C492,Mr Robert Carlton,8/18/2017,8/20/2017,High,SKU935,15,34.76,13,9%,8.22,Regular Air,Small Box,521.4,46.926,474.474,482.694
